specimenUUID,cataloger,fieldID,preparator,order,family,genus,specificEpithet,preparation,condition,specimenCoordinates,site,habitatType,country,stateProvince,county,municipality,specificLocality,siteNotes,verbatimLocality,coordinates,collEventID,Activity,startDate,endDate,startTime,endTime,methods,personnel,totalLength,tailLength,hindFootLength,earLength,weight,accuracy,age,sex,testisPos,testisSize,ovaryOpening,mammaeCondition,mammaeFormula,media
378b6641-d3c5-4d41-8ca8-8a38f93e68ea,Heru Handika,HH1937,Fajar Alfitrian,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Lung;LN2|Heart;DMSO|Liver;ETOH,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 4, 2023",Collecting,"Mar 4, 2023","Mar 5, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,269.0,146.0,35.0,25.0,35.6,Accurate,Subadult,Female,,,Imperforate,,,
50d14a28-7bcd-484d-8747-4453c8f39667,Heru Handika,HH1938,Alfath Fanidya,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO|Liver;ETOH,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 4, 2023",Collecting,"Mar 4, 2023","Mar 5, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,305.0,147.0,33.0,27.0,64.88,Accurate,Adult,Female,,,Perforate,Large,2 ing;0 abd;0 ax,
acad5d55-f465-435e-bb0c-5bda3a5f2dc7,Heru Handika,HH1939,Heru Handika,Rodentia,Muridae ,Niviventer,fulvescens,Skin;None|Skull;None|Skeleton;None|Liver;LN2|Lung;LN2|Heart;DMSO|Liver;ETOH,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 4, 2023",Collecting,"Mar 4, 2023","Mar 5, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,304.0,180.0,30.0,21.0,60.7,Accurate,Adult,Female,,,Perforate,Large,2 ing;0 abd;1 ax,
d49d19a8-1398-4e11-8793-4e2f16708f99,Heru Handika,HH1940,Alfath Fanidya,Rodentia,Muridae,Rattus,tiomanicus,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-NI1,Grassland mixed with trees,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Interpreter trail",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Interpreter trail","GP-NI1;-6.846482,106.961494;1137m;10m;WGS84;Samsung A30S smartphone","GP-NI1-Mar 5, 2023",Collecting,"Mar 5, 2023","Mar 6, 2023",7:00 AM,7:00 AM,"Snap Trap";50,Nurul Inayah;Leader|Alfath Fanidya;Field Assistant,233.0,118.0,27.0,18.0,42.97,Accurate,Adult,Female,,,,,,
6bb20896-bd01-40e0-b83c-dd7ae153491c,Heru Handika,HH1941,Heru Handika,Rodentia,Muridae,Rattus,tiomanicus,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-NI1,Grassland mixed with trees,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Interpreter trail",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Interpreter trail","GP-NI1;-6.846482,106.961494;1137m;10m;WGS84;Samsung A30S smartphone","GP-NI1-Mar 5, 2023",Collecting,"Mar 5, 2023","Mar 6, 2023",7:00 AM,7:00 AM,"Snap Trap";50,Nurul Inayah;Leader|Alfath Fanidya;Field Assistant,101.0,18.0,26.0,17.0,24.11,Tail cropped,Adult,Female,,,,,,
192447ff-36c8-4bc5-9522-040681a2f830,Heru Handika,HH1942,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO|Cecum;LN2,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 5, 2023",Collecting,"Mar 5, 2023","Mar 6, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,286.0,153.0,33.0,24.0,74.11,Accurate,Adult,Male,Scrotal,35.0x15.0mm,,,,
dde9e0d6-3086-48a8-881b-45d86d2163be,Heru Handika,HH1943,Alfath Fanidya,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 5, 2023",Collecting,"Mar 5, 2023","Mar 6, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,289.0,154.0,31.0,26.0,64.12,Accurate,Adult,Female,,,Perforate,,,
d4843cc5-a880-4606-81b5-bbe6e5deb2dd,Heru Handika,HH1944,Alfath Fanidya,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 5, 2023",Collecting,"Mar 5, 2023","Mar 6, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,214.0,112.0,26.0,23.0,32.62,Accurate,Juvenile,Female,,,,,,
811cee64-77fb-4a88-80a8-6bf716c161af,Heru Handika,HH1945,Alfath Fanidya,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 5, 2023",Collecting,"Mar 5, 2023","Mar 6, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,281.0,158.0,31.0,27.0,63.67,Accurate,Adult,Female,,,Perforate,,,
bdc97ce8-315d-4a33-8654-97aa7819f86e,Heru Handika,HH1946,Alfath Fanidya,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 5, 2023",Collecting,"Mar 5, 2023","Mar 6, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,282.0,144.0,32.0,26.0,58.46,Accurate,Subadult,Female,,,Imperforate,,,
cc06b02b-67e9-44bd-b192-d054c7f03922,Heru Handika,HH1947,Fajar Alfitrian,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 5, 2023",Collecting,"Mar 5, 2023","Mar 6, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,293.0,153.0,32.0,27.0,76.8,Accurate,Adult,Male,Scrotal,29.0x10.0mm,,,,
5bc21dd4-14fe-44fa-b124-35a339a44835,Heru Handika,HH1948,Fajar Alfitrian,Rodentia,Muridae ,Niviventer,fulvescens,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 5, 2023",Collecting,"Mar 5, 2023","Mar 6, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,289.0,175.0,26.0,19.0,49.8,Accurate,Subadult,Female,,,Imperforate,,,
0f988a40-4ff9-472c-ba92-a2f8614cec11,Heru Handika,HH1949,Fajar Alfitrian,Rodentia,Muridae ,Niviventer,fulvescens,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 5, 2023",Collecting,"Mar 5, 2023","Mar 6, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,300.0,170.0,27.0,20.0,66.5,Accurate,Adult,Male,Scrotal,25.0x12.0mm,,,,
32b504fa-2241-47e8-9b62-af1dfce029de,Heru Handika,HH1950,Heru Handika,Rodentia,Muridae ,Niviventer,fulvescens,Skin;None|Skull;ETOH|Skeleton;ETOH|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 5, 2023",Collecting,"Mar 5, 2023","Mar 6, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,325.0,181.0,27.0,21.0,65.57,Accurate,Adult,Female,,,Perforate,Large,2 ing;0 abd;2 ax,
30c54e6d-86a9-4dc7-891c-553d9f654fcc,Heru Handika,HH1951,Nurul Inayah,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 6, 2023",Collecting,"Mar 6, 2023","Mar 7, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,232.0,119.0,29.0,23.0,33.59,Accurate,Juvenile,Female,,,,,,
8d123c0d-78ac-4151-a87b-e636e66e76a4,Heru Handika,HH1952,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO|Cecum;LN2,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 6, 2023",Collecting,"Mar 6, 2023","Mar 7, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,168.0,43.0,30.0,25.0,58.1,Tail cropped,Adult,Female,,,Perforate,,,
5d58a1d0-60fa-474b-8a0b-39b3b0c6720f,Heru Handika,HH1953,Nurul Inayah,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 6, 2023",Collecting,"Mar 6, 2023","Mar 7, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,232.0,122.0,30.0,22.0,38.92,Accurate,Subadult,Female,,,Imperforate,,,
4e68fc79-47c6-4b75-8b14-e8e462d2fdde,Heru Handika,HH1954,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Skin;None|Skull;None|Skeleton;Alcohol|Liver;LN2|Lung;LN2|Heart;DMSO|Cecum;LN2,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 6, 2023",Collecting,"Mar 6, 2023","Mar 7, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,296.0,156.0,35.0,25.0,80.65,Accurate,Adult,Male,Scrotal,25.0x12.0mm,,,,
73c87373-1a5d-457b-a8af-7d612f0026d0,Heru Handika,HH1955,Nurul Inayah,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO|Cecum;LN2,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 6, 2023",Collecting,"Mar 6, 2023","Mar 7, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,292.0,147.0,32.0,25.0,54.4,Accurate,Adult,Female,,,Perforate,,,
68c43f4c-a9a5-47e0-9954-15ba435d90e6,Heru Handika,HH1956,Alfath Fanidya,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO|Cecum;LN2,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 6, 2023",Collecting,"Mar 6, 2023","Mar 7, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,275.0,147.0,31.0,25.0,65.42,Accurate,Adult,Male,Scrotal,31.0x11.0mm,,,,
a52fa151-1f48-40a8-b171-928c3145b800,Heru Handika,HH1957,Alfath Fanidya,Eulipotyphla,Erinaceidae,Hylomys,suillus,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 6, 2023",Collecting,"Mar 6, 2023","Mar 7, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,157.0,18.0,27.0,18.0,68.58,Accurate,Adult,Male,Scrotal,,,,,
28bd7a82-e526-4d46-a021-e4be253330b0,Heru Handika,HH1958,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Skin;None|Skull;None|Skeleton;None|Liver;LN2|Lung;LN2|Heart;DMSO|Cecum;LN2,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 7, 2023",Collecting,"Mar 7, 2023","Mar 8, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,296.0,149.0,34.0,25.0,76.8,Accurate,Adult,Male,Scrotal,23.0x14.0mm,,,,
04e78605-0b44-407b-adb6-70023f5203d6,Heru Handika,HH1959,Nurul Inayah,Eulipotyphla,Erinaceidae,Hylomys,suillus,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 7, 2023",Collecting,"Mar 7, 2023","Mar 8, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,146.0,16.0,26.0,18.0,56.62,Accurate,Adult,Female,,,Perforate,,,
38c56cc2-8021-4970-a236-265f45dcdf66,Heru Handika,HH1960,Nurul Inayah,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO|Cecum;LN2,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 8, 2023",Collecting,"Mar 8, 2023","Mar 9, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,267.0,140.0,34.0,23.0,49.8,Accurate,Subadult,Male,,,,,,
2159a579-fb3c-41f7-a979-6d1bc679e350,Heru Handika,HH1961,Nurul Inayah,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO|Cecum;LN2,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 8, 2023",Collecting,"Mar 8, 2023","Mar 9, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,286.0,153.0,32.0,25.0,65.4,Accurate,Adult,Male,Scrotal,33.0x13.0mm,,,,
